file_path,caption
../datalake/PASTIS24/pickle24x24/20436_11.pickle,The image corresponds to an area without detected crops.
../datalake/PASTIS24/pickle24x24/20480_5.pickle,"The image represents a cultivated area of leguminous fodder with a coverage of approximately 21600 m2, which represents a significant portion of the total cultivated land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40169_12.pickle,"A cultivated area with can be observed soft winter wheat with a dimension close to 4900 m2, corn occupying around 34100 m2, which represents a prominent portion of the region’s agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10414_2.pickle,"The image highlights the crop of meadow occupying around 10600 m2, corn with an estimated surface of 7800 m2, winter barley spanning approximately 6000 m2, winter triticale covering about 23800 m2, which equals a meaningful portion of the cultivated land in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20101_5.pickle,"A cultivated area with can be observed sunflower with an estimated surface of 7300 m2, grapevine with a coverage of approximately 16700 m2, winter durum wheat with an approximate area of 3300 m2, which constitutes an important part of the agricultural area in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20132_7.pickle,"The crop of is visible in the image meadow spanning approximately 7400 m2, sunflower spanning approximately 6300 m2, grapevine with a coverage of approximately 30200 m2, winter durum wheat representing an area of around 600 m2, which equals a meaningful portion of the cultivated land in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20433_11.pickle,"This area has been identified with the crop of meadow representing an area of around 15000 m2, which represents a significant portion of the total cultivated land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10113_6.pickle,"A cultivated area with can be observed soft winter wheat with an approximate area of 25300 m2, winter rapeseed with a coverage of approximately 26300 m2, which represents a prominent portion of the region’s agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30095_19.pickle,"The image displays the crop of meadow covering an area close to 14300 m2, winter rapeseed covering about 35000 m2, grapevine with a dimension close to 2600 m2, which represents a significant percentage of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10055_24.pickle,"The crop of is visible in the image winter rapeseed with an estimated size of 13400 m2, potatoes with an approximate area of 10000 m2, which constitutes an important part of the agricultural area in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30181_22.pickle,"In the image, the cultivated area corresponds to meadow spanning approximately 25000 m2, which forms an essential part of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10175_24.pickle,"A crop of can be identified in the image meadow representing an area of around 30100 m2, mixed cereal occupying around 9100 m2, which covers a notable fraction of the total arable land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30717_13.pickle,"The image represents a cultivated area of grapevine spanning approximately 200 m2, which represents a significant portion of the total cultivated land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40505_16.pickle,"A crop of can be identified in the image meadow covering an area close to 41600 m2, winter barley representing an area of around 10000 m2, which represents a prominent portion of the region’s agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10365_5.pickle,"The crop of can be seen in the image meadow with an estimated surface of 22400 m2, which forms an essential part of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40169_20.pickle,The image corresponds to an area without detected crops.
../datalake/PASTIS24/pickle24x24/20651_18.pickle,"A crop of can be identified in the image grapevine covering an area close to 1400 m2, which corresponds to a considerable share of the available agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40019_24.pickle,"The image reveals a crop of soft winter wheat with an approximate area of 800 m2, corn with a dimension close to 9200 m2, winter barley representing an area of around 3600 m2, which corresponds to a relevant part of the cultivated area in this zone: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10123_13.pickle,"The image reflects the crop of meadow covering an area close to 46500 m2, fruits,  vegetables, flowers covering about 1200 m2, which accounts for a considerable fraction of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30095_23.pickle,"A crop of can be identified in the image meadow with a dimension close to 32400 m2, corn with an approximate area of 9000 m2, which represents a significant portion of the total cultivated land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40052_8.pickle,"This area has been identified with the crop of soft winter wheat occupying around 7300 m2, corn covering about 20400 m2, winter barley with an estimated surface of 7100 m2, beet spanning approximately 11300 m2, fruits,  vegetables, flowers occupying around 700 m2, potatoes with an estimated size of 2200 m2, which equals a meaningful portion of the cultivated land in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10465_22.pickle,"The crop of can be seen in the image meadow representing an area of around 12800 m2, soft winter wheat spanning approximately 6800 m2, which forms an essential part of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40053_5.pickle,"This area has been identified with the crop of meadow occupying around 15300 m2, soft winter wheat covering about 2800 m2, corn occupying around 6700 m2, beet spanning approximately 400 m2, orchard covering an area close to 4500 m2, which represents a significant portion of the total cultivated land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30720_12.pickle,The image shows no sign of any crop.
../datalake/PASTIS24/pickle24x24/40462_8.pickle,"The crop appearing in the image is meadow covering an area close to 24700 m2, which covers a notable fraction of the total arable land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40038_19.pickle,"The image displays the crop of meadow spanning approximately 1200 m2, soft winter wheat spanning approximately 2800 m2, corn with a dimension close to 5300 m2, winter rapeseed with a coverage of approximately 3100 m2, which corresponds to a relevant part of the cultivated area in this zone: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10432_2.pickle,"The image shows the presence of soft winter wheat representing an area of around 3500 m2, winter barley occupying around 42400 m2, which forms an essential part of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10296_4.pickle,"This area has been identified with the crop of meadow occupying around 6900 m2, corn occupying around 4300 m2, winter barley occupying around 1600 m2, winter rapeseed covering about 14400 m2, which represents a significant portion of the total cultivated land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40355_12.pickle,"This area has been identified with the crop of corn with an approximate area of 12300 m2, beet with an approximate area of 17900 m2, potatoes occupying around 9200 m2, which accounts for a considerable fraction of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10231_19.pickle,"The image represents a cultivated area of meadow covering about 2100 m2, soft winter wheat covering an area close to 11600 m2, corn occupying around 11400 m2, mixed cereal with a dimension close to 400 m2, which covers a notable fraction of the total arable land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20562_1.pickle,"This area has been identified with the crop of meadow occupying around 1100 m2, which represents a significant percentage of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20522_19.pickle,"The image shows a cultivated area of orchard with an estimated surface of 500 m2, which represents a significant portion of the total cultivated land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40251_6.pickle,"The crop appearing in the image is corn with an estimated surface of 7000 m2, beet with an estimated size of 8700 m2, soybeans covering about 13600 m2, which covers a notable fraction of the total arable land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10175_8.pickle,"The image shows the presence of meadow with a coverage of approximately 100 m2, winter barley representing an area of around 36700 m2, which represents a prominent portion of the region’s agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40108_7.pickle,"A crop of can be identified in the image soft winter wheat with an approximate area of 9600 m2, corn occupying around 31600 m2, grapevine covering about 7700 m2, which covers a notable fraction of the total arable land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10256_13.pickle,"The crop of is visible in the image meadow with an approximate area of 40200 m2, corn spanning approximately 16000 m2, which accounts for a considerable fraction of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20481_13.pickle,"The image shows a cultivated area of winter durum wheat with an estimated surface of 2300 m2, which accounts for a considerable fraction of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10072_14.pickle,"The crop of is visible in the image soft winter wheat covering about 57300 m2, which corresponds to a relevant part of the cultivated area in this zone: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10234_2.pickle,"The image highlights the crop of meadow representing an area of around 20800 m2, corn spanning approximately 12500 m2, which constitutes an important part of the agricultural area in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20586_9.pickle,No evidence of crops was found in the image.
../datalake/PASTIS24/pickle24x24/40111_19.pickle,"The image reflects the crop of soft winter wheat with a dimension close to 1300 m2, corn spanning approximately 16700 m2, which accounts for a considerable fraction of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30473_24.pickle,"The image represents a cultivated area of meadow occupying around 300 m2, corn occupying around 30900 m2, sunflower with an approximate area of 8900 m2, which corresponds to a relevant part of the cultivated area in this zone: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30526_2.pickle,"In the image, the cultivated area corresponds to meadow spanning approximately 16900 m2, which corresponds to a relevant part of the cultivated area in this zone: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40103_15.pickle,"The image represents a cultivated area of meadow with an approximate area of 19900 m2, corn with a dimension close to 7800 m2, which corresponds to a considerable share of the available agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10228_23.pickle,"The image displays the crop of soft winter wheat with an estimated surface of 8300 m2, corn representing an area of around 49200 m2, which represents a prominent portion of the region’s agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40375_9.pickle,"The crop appearing in the image is soft winter wheat covering about 27000 m2, corn occupying around 26000 m2, winter triticale covering an area close to 3600 m2, which represents a prominent portion of the region’s agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20233_4.pickle,"The image highlights the crop of meadow with an approximate area of 9100 m2, grapevine occupying around 7300 m2, potatoes occupying around 24100 m2, which represents a significant portion of the total cultivated land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40376_19.pickle,No crops were identified in the image.
../datalake/PASTIS24/pickle24x24/10427_9.pickle,"The crop appearing in the image is meadow covering an area close to 3400 m2, corn occupying around 1100 m2, leguminous fodder with an estimated surface of 15000 m2, which represents a significant percentage of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10175_21.pickle,"The crop appearing in the image is meadow covering an area close to 14700 m2, which represents a prominent portion of the region’s agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30719_14.pickle,"The image represents a cultivated area of meadow covering about 53300 m2, winter barley with an estimated size of 2100 m2, which corresponds to a relevant part of the cultivated area in this zone: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10504_14.pickle,"The crop of can be seen in the image meadow with a coverage of approximately 56300 m2, which equals a meaningful portion of the cultivated land in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40225_8.pickle,"The image displays the crop of meadow covering about 32900 m2, corn covering about 3300 m2, which represents a significant portion of the total cultivated land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40441_21.pickle,"This area has been identified with the crop of meadow with a dimension close to 2200 m2, soft winter wheat covering an area close to 52100 m2, corn representing an area of around 2500 m2, which covers a notable fraction of the total arable land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10432_20.pickle,"In the image, the cultivated area corresponds to meadow covering about 800 m2, winter rapeseed with a dimension close to 9100 m2, which accounts for a considerable fraction of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30595_3.pickle,"The image represents a cultivated area of meadow with an approximate area of 24300 m2, corn covering about 800 m2, which forms an essential part of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20110_12.pickle,"The image shows the presence of fruits,  vegetables, flowers with an estimated surface of 29300 m2, which equals a meaningful portion of the cultivated land in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20051_12.pickle,"In the image, the cultivated area corresponds to meadow spanning approximately 2200 m2, soybeans with an estimated surface of 6600 m2, orchard with an approximate area of 6400 m2, which constitutes an important part of the agricultural area in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30393_1.pickle,"The crop of can be seen in the image meadow covering about 30800 m2, corn occupying around 3800 m2, which corresponds to a considerable share of the available agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20357_6.pickle,"The image displays the crop of meadow with an approximate area of 28100 m2, leguminous fodder with an approximate area of 1500 m2, which equals a meaningful portion of the cultivated land in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30095_3.pickle,"This land shows the presence of the crop of grapevine with a coverage of approximately 4300 m2, which represents a prominent portion of the region’s agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40233_5.pickle,"The image represents a cultivated area of meadow representing an area of around 27600 m2, which corresponds to a considerable share of the available agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10140_8.pickle,"The image displays the crop of meadow covering about 41900 m2, which represents a significant portion of the total cultivated land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30307_3.pickle,"The crop appearing in the image is soft winter wheat occupying around 41600 m2, corn with a coverage of approximately 11900 m2, soybeans with an approximate area of 3900 m2, which corresponds to a considerable share of the available agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30078_7.pickle,"A crop of can be identified in the image corn with an approximate area of 18300 m2, winter rapeseed with a coverage of approximately 38300 m2, which corresponds to a considerable share of the available agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30476_5.pickle,"In the image, the cultivated area corresponds to corn with an approximate area of 27100 m2, which corresponds to a relevant part of the cultivated area in this zone: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40481_11.pickle,"The image reflects the crop of soft winter wheat covering an area close to 21900 m2, corn spanning approximately 20600 m2, beet occupying around 6200 m2, which corresponds to a considerable share of the available agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20366_12.pickle,No evidence of crops was found in the image.
../datalake/PASTIS24/pickle24x24/20597_17.pickle,"The image represents a cultivated area of meadow representing an area of around 5000 m2, grapevine with an approximate area of 27600 m2, which accounts for a considerable fraction of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20200_7.pickle,"In the image, the cultivated area corresponds to sunflower with an approximate area of 11600 m2, winter durum wheat covering an area close to 10700 m2, orchard occupying around 5400 m2, which corresponds to a relevant part of the cultivated area in this zone: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20209_4.pickle,"A cultivated area with can be observed winter durum wheat with a coverage of approximately 9900 m2, leguminous fodder with a dimension close to 3000 m2, which represents a prominent portion of the region’s agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10505_11.pickle,"The image highlights the crop of meadow spanning approximately 4000 m2, corn covering about 34400 m2, which forms an essential part of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40109_15.pickle,"In the image, the cultivated area corresponds to meadow occupying around 17500 m2, grapevine spanning approximately 8900 m2, which corresponds to a considerable share of the available agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20185_12.pickle,"The image reveals a crop of sunflower with an approximate area of 19400 m2, which forms an essential part of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10038_15.pickle,"The image shows the presence of soft winter wheat with an estimated size of 24000 m2, winter barley with a coverage of approximately 10700 m2, which equals a meaningful portion of the cultivated land in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40509_13.pickle,"A crop of can be identified in the image meadow occupying around 45400 m2, which constitutes an important part of the agricultural area in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10234_1.pickle,"The crop of is visible in the image meadow representing an area of around 17700 m2, corn with an estimated surface of 10100 m2, which represents a significant percentage of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20621_13.pickle,"A crop of can be identified in the image grapevine with an estimated surface of 43300 m2, which covers a notable fraction of the total arable land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10069_21.pickle,"A cultivated area with can be observed meadow covering an area close to 1300 m2, corn with an approximate area of 18800 m2, winter triticale with an estimated size of 13900 m2, leguminous fodder with a dimension close to 23000 m2, which forms an essential part of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20357_13.pickle,"This land shows the presence of the crop of soft winter wheat covering about 12700 m2, leguminous fodder with a coverage of approximately 9500 m2, which represents a significant portion of the total cultivated land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20490_18.pickle,"The image reveals a crop of orchard covering about 2100 m2, which corresponds to a considerable share of the available agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30092_1.pickle,"The image reflects the crop of meadow occupying around 15200 m2, winter barley with an estimated size of 8400 m2, which constitutes an important part of the agricultural area in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40089_21.pickle,"The image represents a cultivated area of soft winter wheat with an estimated size of 18300 m2, corn occupying around 19200 m2, beet covering an area close to 12300 m2, which represents a significant percentage of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20522_6.pickle,There is no visible crop presence in this area.
../datalake/PASTIS24/pickle24x24/20433_2.pickle,No crop presence was recorded in this region.
../datalake/PASTIS24/pickle24x24/30134_10.pickle,"A crop of can be identified in the image meadow spanning approximately 33900 m2, mixed cereal covering an area close to 23200 m2, which constitutes an important part of the agricultural area in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20494_15.pickle,"The image shows a cultivated area of meadow occupying around 11300 m2, leguminous fodder covering about 4900 m2, which represents a significant portion of the total cultivated land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40491_24.pickle,"In the image, the cultivated area corresponds to meadow occupying around 14500 m2, corn spanning approximately 3200 m2, which covers a notable fraction of the total arable land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10219_22.pickle,"The image reflects the crop of meadow occupying around 13800 m2, winter barley covering about 23300 m2, leguminous fodder covering an area close to 13000 m2, which equals a meaningful portion of the cultivated land in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10020_22.pickle,"The image highlights the crop of meadow with an estimated size of 37100 m2, soft winter wheat covering about 7300 m2, mixed cereal covering about 4000 m2, which represents a prominent portion of the region’s agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40003_6.pickle,"This area has been identified with the crop of soft winter wheat with an estimated size of 11900 m2, corn spanning approximately 32800 m2, potatoes covering about 7200 m2, which represents a significant portion of the total cultivated land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40424_15.pickle,"The image represents a cultivated area of meadow covering an area close to 12400 m2, winter triticale spanning approximately 800 m2, which covers a notable fraction of the total arable land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10414_4.pickle,"The image reflects the crop of meadow with a coverage of approximately 27800 m2, corn with a dimension close to 2400 m2, winter barley with a coverage of approximately 200 m2, which corresponds to a relevant part of the cultivated area in this zone: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40191_11.pickle,"In the image, the cultivated area corresponds to meadow representing an area of around 1000 m2, soft winter wheat covering about 10400 m2, corn with an approximate area of 7700 m2, beet spanning approximately 8900 m2, which accounts for a considerable fraction of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20433_20.pickle,"The image reveals a crop of meadow representing an area of around 27600 m2, which equals a meaningful portion of the cultivated land in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40159_14.pickle,"This area has been identified with the crop of meadow with an approximate area of 1800 m2, soft winter wheat occupying around 8300 m2, which equals a meaningful portion of the cultivated land in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10149_0.pickle,"A cultivated area with can be observed meadow with an estimated surface of 34200 m2, soft winter wheat occupying around 7800 m2, corn with an approximate area of 5700 m2, which constitutes an important part of the agricultural area in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30357_7.pickle,"A cultivated area with can be observed meadow occupying around 6000 m2, which represents a prominent portion of the region’s agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40502_2.pickle,"A cultivated area with can be observed meadow with a dimension close to 5000 m2, soft winter wheat covering an area close to 7500 m2, winter barley with an approximate area of 21600 m2, which corresponds to a relevant part of the cultivated area in this zone: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40481_5.pickle,"The image shows a cultivated area of soft winter wheat with an estimated size of 8600 m2, corn spanning approximately 40900 m2, which corresponds to a relevant part of the cultivated area in this zone: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40288_3.pickle,"A crop of can be identified in the image corn with a coverage of approximately 17700 m2, beet covering an area close to 39700 m2, which represents a significant portion of the total cultivated land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30678_1.pickle,"The image represents a cultivated area of meadow with an estimated surface of 600 m2, grapevine covering an area close to 12200 m2, which represents a prominent portion of the region’s agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20082_6.pickle,"The image reflects the crop of grapevine with a dimension close to 3700 m2, leguminous fodder with an approximate area of 400 m2, sorghum with a coverage of approximately 4500 m2, which forms an essential part of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30307_2.pickle,"A cultivated area with can be observed soft winter wheat spanning approximately 35900 m2, corn with an estimated size of 700 m2, soybeans with a dimension close to 13200 m2, which corresponds to a relevant part of the cultivated area in this zone: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40306_1.pickle,"This land shows the presence of the crop of winter barley with a coverage of approximately 1100 m2, sunflower spanning approximately 29400 m2, which covers a notable fraction of the total arable land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10234_0.pickle,"This area has been identified with the crop of meadow covering an area close to 41000 m2, corn covering about 6800 m2, which constitutes an important part of the agricultural area in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30467_15.pickle,"The image represents a cultivated area of meadow with a dimension close to 2300 m2, which represents a prominent portion of the region’s agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40545_17.pickle,"A cultivated area with can be observed meadow covering about 20900 m2, which accounts for a considerable fraction of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40317_13.pickle,"A cultivated area with can be observed meadow with a coverage of approximately 39600 m2, which corresponds to a relevant part of the cultivated area in this zone: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30467_9.pickle,"A cultivated area with can be observed grapevine occupying around 4300 m2, which represents a significant portion of the total cultivated land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10445_11.pickle,"The crop appearing in the image is meadow covering about 5600 m2, soft winter wheat with a dimension close to 15400 m2, beet representing an area of around 35800 m2, which accounts for a considerable fraction of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20056_17.pickle,"A cultivated area with can be observed meadow with an estimated size of 12600 m2, sunflower occupying around 20400 m2, leguminous fodder representing an area of around 6700 m2, which equals a meaningful portion of the cultivated land in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30729_9.pickle,"This area has been identified with the crop of meadow with an estimated size of 28100 m2, corn representing an area of around 2300 m2, winter triticale with a dimension close to 7700 m2, which constitutes an important part of the agricultural area in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20420_0.pickle,"The crop appearing in the image is winter barley with a dimension close to 1500 m2, grapevine occupying around 4400 m2, which covers a notable fraction of the total arable land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20501_6.pickle,"The image shows a cultivated area of spring barley with an estimated surface of 40200 m2, which corresponds to a considerable share of the available agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20651_6.pickle,"The image displays the crop of grapevine with an approximate area of 100 m2, which corresponds to a considerable share of the available agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30044_6.pickle,"The image displays the crop of meadow covering an area close to 10500 m2, corn with an estimated surface of 37000 m2, which represents a significant portion of the total cultivated land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10387_21.pickle,"The crop of is visible in the image meadow spanning approximately 6000 m2, soft winter wheat with a coverage of approximately 18500 m2, corn spanning approximately 700 m2, winter rapeseed with an estimated surface of 14100 m2, which represents a significant percentage of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40502_11.pickle,No visible crops appear in the analyzed image.
../datalake/PASTIS24/pickle24x24/40038_2.pickle,"The crop of can be seen in the image meadow with an approximate area of 17900 m2, soft winter wheat with a dimension close to 2100 m2, corn with a coverage of approximately 4400 m2, potatoes with an approximate area of 2800 m2, which constitutes an important part of the agricultural area in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30395_7.pickle,"The crop of is visible in the image soft winter wheat with a dimension close to 29200 m2, corn with an approximate area of 6200 m2, soybeans occupying around 17600 m2, which represents a significant portion of the total cultivated land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30199_14.pickle,"The image reveals a crop of meadow with a dimension close to 500 m2, which represents a significant percentage of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30582_8.pickle,"In the image, the cultivated area corresponds to winter rapeseed with an approximate area of 17600 m2, leguminous fodder representing an area of around 300 m2, which equals a meaningful portion of the cultivated land in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40265_11.pickle,No crops were identified in the image.
../datalake/PASTIS24/pickle24x24/20490_23.pickle,"This area has been identified with the crop of orchard covering about 200 m2, which represents a significant percentage of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20460_9.pickle,"The crop of can be seen in the image grapevine with a coverage of approximately 4900 m2, which equals a meaningful portion of the cultivated land in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10124_20.pickle,"The image shows the presence of meadow representing an area of around 44300 m2, corn with a coverage of approximately 10000 m2, which forms an essential part of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10231_13.pickle,"The crop appearing in the image is meadow with a dimension close to 3100 m2, soft winter wheat with a coverage of approximately 28500 m2, corn covering about 9200 m2, which represents a prominent portion of the region’s agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30473_16.pickle,"In the image, the cultivated area corresponds to meadow with a dimension close to 400 m2, soft winter wheat with an approximate area of 7500 m2, winter barley covering an area close to 14500 m2, which represents a prominent portion of the region’s agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10404_7.pickle,"This land shows the presence of the crop of meadow with a dimension close to 200 m2, corn covering an area close to 8000 m2, winter barley covering about 10100 m2, which represents a significant percentage of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30407_22.pickle,"A crop of can be identified in the image corn with an estimated surface of 400 m2, winter rapeseed with an estimated size of 52200 m2, which represents a prominent portion of the region’s agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20400_0.pickle,No crop presence was recorded in this region.
../datalake/PASTIS24/pickle24x24/20309_5.pickle,"The crop appearing in the image is meadow spanning approximately 400 m2, which corresponds to a relevant part of the cultivated area in this zone: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40491_5.pickle,The image corresponds to an area without detected crops.
../datalake/PASTIS24/pickle24x24/10166_6.pickle,"The image shows the presence of soft winter wheat covering an area close to 33900 m2, corn occupying around 10600 m2, mixed cereal covering about 10900 m2, which represents a significant percentage of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10159_6.pickle,"The image represents a cultivated area of soft winter wheat representing an area of around 57600 m2, which equals a meaningful portion of the cultivated land in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30357_13.pickle,"A crop of can be identified in the image meadow covering an area close to 30100 m2, which equals a meaningful portion of the cultivated land in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20382_0.pickle,No evidence of crops was found in the image.
../datalake/PASTIS24/pickle24x24/30265_13.pickle,"The crop appearing in the image is soft winter wheat spanning approximately 11700 m2, corn with a coverage of approximately 40200 m2, sunflower covering about 4600 m2, which corresponds to a relevant part of the cultivated area in this zone: 57600 m2.
"
